date,region,abbreviation,hpi
2018-10-01,South,TN,386.75
2019-01-01,South,TN,390.17
2019-04-01,South,TN,397.66
2019-07-01,South,TN,403.97
2019-10-01,South,TN,409.96
2020-01-01,South,TN,415.09
2020-04-01,South,TN,418.85
1975-01-01,South,TX,55.43
1975-04-01,South,TX,58.46
1975-07-01,South,TX,56.31
1975-10-01,South,TX,59.49
1976-01-01,South,TX,59.11
1976-04-01,South,TX,63.73
1976-07-01,South,TX,63.41
1976-10-01,South,TX,63.23
1977-01-01,South,TX,66.11
1977-04-01,South,TX,71.22
1977-07-01,South,TX,69.42
1977-10-01,South,TX,73.32
1978-01-01,South,TX,76.5
1978-04-01,South,TX,78.92
1978-07-01,South,TX,81.56
1978-10-01,South,TX,85.6
1979-01-01,South,TX,88.77
1979-04-01,South,TX,92.18
1979-07-01,South,TX,94.89
1979-10-01,South,TX,96.8
1980-01-01,South,TX,100.0
1980-04-01,South,TX,104.75
1980-07-01,South,TX,104.34
1980-10-01,South,TX,106.15
1981-01-01,South,TX,105.43
1981-04-01,South,TX,111.94
1981-07-01,South,TX,115.52
1981-10-01,South,TX,120.39
1982-01-01,South,TX,124.19
1982-04-01,South,TX,124.95
1982-07-01,South,TX,124.0
1982-10-01,South,TX,126.93
1983-01-01,South,TX,127.39
1983-04-01,South,TX,127.23
1983-07-01,South,TX,126.97
1983-10-01,South,TX,127.32
1984-01-01,South,TX,126.19
1984-04-01,South,TX,127.39
1984-07-01,South,TX,129.75
1984-10-01,South,TX,129.26
1985-01-01,South,TX,127.91
1985-04-01,South,TX,128.89
1985-07-01,South,TX,128.93
1985-10-01,South,TX,127.78
1986-01-01,South,TX,130.6
1986-04-01,South,TX,132.73
1986-07-01,South,TX,130.03
1986-10-01,South,TX,127.63
1987-01-01,South,TX,127.98
1987-04-01,South,TX,124.13
1987-07-01,South,TX,119.27
1987-10-01,South,TX,115.69
1988-01-01,South,TX,115.67
1988-04-01,South,TX,117.52
1988-07-01,South,TX,114.75
1988-10-01,South,TX,113.77
1989-01-01,South,TX,114.02
1989-04-01,South,TX,114.95
1989-07-01,South,TX,117.24
1989-10-01,South,TX,116.86
1990-01-01,South,TX,116.48
1990-04-01,South,TX,117.42
1990-07-01,South,TX,118.05
1990-10-01,South,TX,117.16
1991-01-01,South,TX,118.62
1991-04-01,South,TX,119.91
1991-07-01,South,TX,119.88
1991-10-01,South,TX,121.32
1992-01-01,South,TX,123.33
1992-04-01,South,TX,122.8
1992-07-01,South,TX,124.91
1992-10-01,South,TX,125.51
1993-01-01,South,TX,125.89
1993-04-01,South,TX,126.95
1993-07-01,South,TX,128.44
1993-10-01,South,TX,129.71
1994-01-01,South,TX,130.38
1994-04-01,South,TX,130.7
1994-07-01,South,TX,130.8
1994-10-01,South,TX,130.14
1995-01-01,South,TX,130.24
1995-04-01,South,TX,132.48
1995-07-01,South,TX,134.06
1995-10-01,South,TX,135.01
1996-01-01,South,TX,136.37
1996-04-01,South,TX,136.14
1996-07-01,South,TX,136.5
1996-10-01,South,TX,136.92
1997-01-01,South,TX,137.64
1997-04-01,South,TX,138.7
1997-07-01,South,TX,140.03
1997-10-01,South,TX,141.67
1998-01-01,South,TX,143.88
1998-04-01,South,TX,144.87
1998-07-01,South,TX,147.23
1998-10-01,South,TX,148.81
1999-01-01,South,TX,150.17
1999-04-01,South,TX,153.1
1999-07-01,South,TX,155.6
1999-10-01,South,TX,157.53
2000-01-01,South,TX,159.85
2000-04-01,South,TX,162.5
2000-07-01,South,TX,164.92
2000-10-01,South,TX,166.87
2001-01-01,South,TX,171.58
2001-04-01,South,TX,173.84
2001-07-01,South,TX,175.14
2001-10-01,South,TX,177.13
2002-01-01,South,TX,177.62
2002-04-01,South,TX,179.15
2002-07-01,South,TX,181.91
2002-10-01,South,TX,183.83
2003-01-01,South,TX,184.73
2003-04-01,South,TX,185.91
2003-07-01,South,TX,186.5
2003-10-01,South,TX,187.61
2004-01-01,South,TX,188.52
2004-04-01,South,TX,190.41
2004-07-01,South,TX,191.96
2004-10-01,South,TX,194.14
2005-01-01,South,TX,195.15
2005-04-01,South,TX,198.28
2005-07-01,South,TX,201.47
2005-10-01,South,TX,203.82
2006-01-01,South,TX,206.18
2006-04-01,South,TX,209.44
2006-07-01,South,TX,212.55
2006-10-01,South,TX,215.43
2007-01-01,South,TX,218.24
2007-04-01,South,TX,221.92
2007-07-01,South,TX,222.61
2007-10-01,South,TX,224.3
2008-01-01,South,TX,225.65
2008-04-01,South,TX,226.23
2008-07-01,South,TX,225.44
2008-10-01,South,TX,225.85
2009-01-01,South,TX,228.55
2009-04-01,South,TX,226.95
2009-07-01,South,TX,224.71
2009-10-01,South,TX,224.11
2010-01-01,South,TX,222.68
2010-04-01,South,TX,222.83
2010-07-01,South,TX,224.19
2010-10-01,South,TX,223.2
2011-01-01,South,TX,219.95
2011-04-01,South,TX,218.88
2011-07-01,South,TX,220.68
2011-10-01,South,TX,220.88
2012-01-01,South,TX,220.69
2012-04-01,South,TX,222.28
2012-07-01,South,TX,224.16
2012-10-01,South,TX,225.92
2013-01-01,South,TX,227.51
2013-04-01,South,TX,231.61
2013-07-01,South,TX,235.63
2013-10-01,South,TX,238.32
2014-01-01,South,TX,242.38
2014-04-01,South,TX,248.73
2014-07-01,South,TX,253.0
2014-10-01,South,TX,256.07
2015-01-01,South,TX,259.9
2015-04-01,South,TX,266.56
2015-07-01,South,TX,272.13
2015-10-01,South,TX,274.97
2016-01-01,South,TX,278.94
2016-04-01,South,TX,286.09
2016-07-01,South,TX,292.03
2016-10-01,South,TX,295.5
2017-01-01,South,TX,299.59
2017-04-01,South,TX,308.87
2017-07-01,South,TX,313.99
2017-10-01,South,TX,317.01
2018-01-01,South,TX,321.37
2018-04-01,South,TX,328.97
2018-07-01,South,TX,333.58
2018-10-01,South,TX,334.92
2019-01-01,South,TX,338.87
2019-04-01,South,TX,345.59
2019-07-01,South,TX,350.55
2019-10-01,South,TX,353.19
2020-01-01,South,TX,356.05
2020-04-01,South,TX,358.02
1975-01-01,West,UT,55.01
1975-04-01,West,UT,57.2
1975-07-01,West,UT,55.32
1975-10-01,West,UT,60.1
1976-01-01,West,UT,61.42
1976-04-01,West,UT,61.14
1976-07-01,West,UT,64.73
1976-10-01,West,UT,64.31
1977-01-01,West,UT,69.09
1977-04-01,West,UT,70.79
1977-07-01,West,UT,74.72
1977-10-01,West,UT,74.85
1978-01-01,West,UT,81.84
1978-04-01,West,UT,83.82
1978-07-01,West,UT,86.94
1978-10-01,West,UT,89.99
1979-01-01,West,UT,94.42
1979-04-01,West,UT,97.16
1979-07-01,West,UT,98.02
1979-10-01,West,UT,99.4
1980-01-01,West,UT,100.0
1980-04-01,West,UT,97.58
1980-07-01,West,UT,104.3
1980-10-01,West,UT,103.81
1981-01-01,West,UT,105.42
1981-04-01,West,UT,109.69
1981-07-01,West,UT,108.79
1981-10-01,West,UT,112.2
1982-01-01,West,UT,106.05
1982-04-01,West,UT,109.42
1982-07-01,West,UT,111.69
1982-10-01,West,UT,114.72
1983-01-01,West,UT,114.52
1983-04-01,West,UT,115.38
1983-07-01,West,UT,111.56
1983-10-01,West,UT,113.09
1984-01-01,West,UT,112.06
1984-04-01,West,UT,113.97
1984-07-01,West,UT,114.59
1984-10-01,West,UT,112.08
1985-01-01,West,UT,116.59
1985-04-01,West,UT,115.94
1985-07-01,West,UT,116.35
1985-10-01,West,UT,115.32
1986-01-01,West,UT,119.17
1986-04-01,West,UT,118.85
1986-07-01,West,UT,118.07
1986-10-01,West,UT,117.98
1987-01-01,West,UT,119.3
1987-04-01,West,UT,118.08
1987-07-01,West,UT,113.63
1987-10-01,West,UT,112.83
1988-01-01,West,UT,112.68
1988-04-01,West,UT,113.95
1988-07-01,West,UT,112.25
1988-10-01,West,UT,112.3
1989-01-01,West,UT,113.31
1989-04-01,West,UT,113.44
1989-07-01,West,UT,115.64
1989-10-01,West,UT,115.49
1990-01-01,West,UT,116.54
1990-04-01,West,UT,118.04
1990-07-01,West,UT,119.2
1990-10-01,West,UT,118.99
1991-01-01,West,UT,122.65
1991-04-01,West,UT,124.81
1991-07-01,West,UT,124.97
1991-10-01,West,UT,127.81
1992-01-01,West,UT,129.7
1992-04-01,West,UT,131.76
1992-07-01,West,UT,133.93
1992-10-01,West,UT,137.47
1993-01-01,West,UT,140.39
1993-04-01,West,UT,144.87
1993-07-01,West,UT,150.08
1993-10-01,West,UT,155.65
1994-01-01,West,UT,161.92
1994-04-01,West,UT,170.96
1994-07-01,West,UT,176.65
1994-10-01,West,UT,179.76
1995-01-01,West,UT,184.4
1995-04-01,West,UT,189.54
1995-07-01,West,UT,196.08
1995-10-01,West,UT,200.14
1996-01-01,West,UT,204.75
1996-04-01,West,UT,207.12
1996-07-01,West,UT,210.67
1996-10-01,West,UT,214.45
1997-01-01,West,UT,217.99
1997-04-01,West,UT,219.19
1997-07-01,West,UT,223.56
1997-10-01,West,UT,227.44
1998-01-01,West,UT,230.11
1998-04-01,West,UT,232.3
1998-07-01,West,UT,234.48
1998-10-01,West,UT,236.81
1999-01-01,West,UT,238.11
1999-04-01,West,UT,237.08
1999-07-01,West,UT,234.37
1999-10-01,West,UT,235.38
2000-01-01,West,UT,236.53
2000-04-01,West,UT,236.5
2000-07-01,West,UT,239.0
2000-10-01,West,UT,242.42
2001-01-01,West,UT,247.81
2001-04-01,West,UT,248.36
2001-07-01,West,UT,248.53
2001-10-01,West,UT,251.15
2002-01-01,West,UT,250.74
2002-04-01,West,UT,250.23
2002-07-01,West,UT,253.37
2002-10-01,West,UT,254.68
2003-01-01,West,UT,255.35
2003-04-01,West,UT,256.27
2003-07-01,West,UT,256.95
2003-10-01,West,UT,257.15
2004-01-01,West,UT,259.67
2004-04-01,West,UT,262.06
2004-07-01,West,UT,265.47
2004-10-01,West,UT,270.5
2005-01-01,West,UT,275.51
2005-04-01,West,UT,284.26
2005-07-01,West,UT,294.69
2005-10-01,West,UT,304.59
2006-01-01,West,UT,314.93
2006-04-01,West,UT,328.24
2006-07-01,West,UT,342.67
2006-10-01,West,UT,355.84
2007-01-01,West,UT,366.64
2007-04-01,West,UT,375.57
2007-07-01,West,UT,380.09
2007-10-01,West,UT,383.05
2008-01-01,West,UT,381.99
2008-04-01,West,UT,375.86
2008-07-01,West,UT,364.41
2008-10-01,West,UT,363.54
2009-01-01,West,UT,360.68
2009-04-01,West,UT,346.91
2009-07-01,West,UT,331.86
2009-10-01,West,UT,328.17
2010-01-01,West,UT,323.12
2010-04-01,West,UT,318.44
2010-07-01,West,UT,321.13
2010-10-01,West,UT,319.39
2011-01-01,West,UT,305.24
2011-04-01,West,UT,298.85
2011-07-01,West,UT,304.09
2011-10-01,West,UT,305.24
2012-01-01,West,UT,304.57
2012-04-01,West,UT,302.93
2012-07-01,West,UT,309.0
2012-10-01,West,UT,314.41
2013-01-01,West,UT,317.35
2013-04-01,West,UT,326.25
2013-07-01,West,UT,334.4
2013-10-01,West,UT,338.67
2014-01-01,West,UT,340.99
2014-04-01,West,UT,347.37
2014-07-01,West,UT,351.11
2014-10-01,West,UT,354.93
2015-01-01,West,UT,358.34
2015-04-01,West,UT,364.6
2015-07-01,West,UT,371.81
2015-10-01,West,UT,376.88
2016-01-01,West,UT,382.43
2016-04-01,West,UT,391.39
2016-07-01,West,UT,400.04
2016-10-01,West,UT,404.98
2017-01-01,West,UT,413.49
2017-04-01,West,UT,427.3
2017-07-01,West,UT,437.45
2017-10-01,West,UT,443.31
2018-01-01,West,UT,453.51
2018-04-01,West,UT,468.84
2018-07-01,West,UT,479.14
2018-10-01,West,UT,485.25
2019-01-01,West,UT,493.39
2019-04-01,West,UT,503.83
2019-07-01,West,UT,511.89
2019-10-01,West,UT,519.95
2020-01-01,West,UT,525.45
2020-04-01,West,UT,533.83
1975-01-01,Northeast,VT,77.38
1975-04-01,Northeast,VT,76.97
1975-07-01,Northeast,VT,67.09
1975-10-01,Northeast,VT,72.79
1976-01-01,Northeast,VT,117.12
1976-04-01,Northeast,VT,57.56
1976-07-01,Northeast,VT,81.2
1976-10-01,Northeast,VT,79.57
1977-01-01,Northeast,VT,114.76
1977-04-01,Northeast,VT,82.34
1977-07-01,Northeast,VT,76.29
1977-10-01,Northeast,VT,77.02
1978-01-01,Northeast,VT,90.82
1978-04-01,Northeast,VT,92.06
1978-07-01,Northeast,VT,99.58
1978-10-01,Northeast,VT,87.52
1979-01-01,Northeast,VT,94.55
1979-04-01,Northeast,VT,88.03
1979-07-01,Northeast,VT,95.54
1979-10-01,Northeast,VT,108.99
1980-01-01,Northeast,VT,100.0
1980-04-01,Northeast,VT,101.0
1980-07-01,Northeast,VT,104.67
1980-10-01,Northeast,VT,110.33
1981-01-01,Northeast,VT,110.47
1981-04-01,Northeast,VT,108.42
1981-07-01,Northeast,VT,101.72
1981-10-01,Northeast,VT,62.99
1982-01-01,Northeast,VT,122.36
1982-04-01,Northeast,VT,117.06
1982-07-01,Northeast,VT,107.57
1982-10-01,Northeast,VT,114.01
1983-01-01,Northeast,VT,117.78
1983-04-01,Northeast,VT,112.61
1983-07-01,Northeast,VT,118.14
1983-10-01,Northeast,VT,123.45
1984-01-01,Northeast,VT,121.96
1984-04-01,Northeast,VT,123.54
1984-07-01,Northeast,VT,126.18
1984-10-01,Northeast,VT,126.9
1985-01-01,Northeast,VT,129.57
1985-04-01,Northeast,VT,134.62
1985-07-01,Northeast,VT,136.19
1985-10-01,Northeast,VT,139.14
1986-01-01,Northeast,VT,144.27
1986-04-01,Northeast,VT,146.59
1986-07-01,Northeast,VT,152.31
1986-10-01,Northeast,VT,158.48
1987-01-01,Northeast,VT,163.65
1987-04-01,Northeast,VT,168.56
1987-07-01,Northeast,VT,172.71
1987-10-01,Northeast,VT,182.36
1988-01-01,Northeast,VT,186.76
1988-04-01,Northeast,VT,194.79
1988-07-01,Northeast,VT,201.3
1988-10-01,Northeast,VT,203.09
1989-01-01,Northeast,VT,206.76
1989-04-01,Northeast,VT,212.19
1989-07-01,Northeast,VT,215.75
1989-10-01,Northeast,VT,217.73
1990-01-01,Northeast,VT,215.67
1990-04-01,Northeast,VT,216.88
1990-07-01,Northeast,VT,214.64
1990-10-01,Northeast,VT,216.33
1991-01-01,Northeast,VT,213.29
1991-04-01,Northeast,VT,213.93
1991-07-01,Northeast,VT,213.05
1991-10-01,Northeast,VT,213.77
1992-01-01,Northeast,VT,213.94
1992-04-01,Northeast,VT,214.68
1992-07-01,Northeast,VT,216.53
1992-10-01,Northeast,VT,216.82
1993-01-01,Northeast,VT,216.08
1993-04-01,Northeast,VT,217.22
1993-07-01,Northeast,VT,217.84
1993-10-01,Northeast,VT,218.7
1994-01-01,Northeast,VT,219.48
1994-04-01,Northeast,VT,217.18
1994-07-01,Northeast,VT,217.44
1994-10-01,Northeast,VT,217.8
1995-01-01,Northeast,VT,215.09
1995-04-01,Northeast,VT,220.2
1995-07-01,Northeast,VT,220.63
1995-10-01,Northeast,VT,221.75
1996-01-01,Northeast,VT,225.59
1996-04-01,Northeast,VT,222.32
1996-07-01,Northeast,VT,220.99
1996-10-01,Northeast,VT,221.2
1997-01-01,Northeast,VT,225.5
1997-04-01,Northeast,VT,222.46
1997-07-01,Northeast,VT,225.33
1997-10-01,Northeast,VT,225.28
1998-01-01,Northeast,VT,228.94
1998-04-01,Northeast,VT,228.95
1998-07-01,Northeast,VT,229.48
1998-10-01,Northeast,VT,232.67
1999-01-01,Northeast,VT,235.18
1999-04-01,Northeast,VT,236.87
1999-07-01,Northeast,VT,241.98
1999-10-01,Northeast,VT,244.37
2000-01-01,Northeast,VT,250.43
2000-04-01,Northeast,VT,254.52
2000-07-01,Northeast,VT,259.57
2000-10-01,Northeast,VT,264.49
2001-01-01,Northeast,VT,268.9
2001-04-01,Northeast,VT,274.26
2001-07-01,Northeast,VT,280.75
2001-10-01,Northeast,VT,284.2
2002-01-01,Northeast,VT,289.95
2002-04-01,Northeast,VT,296.48
2002-07-01,Northeast,VT,301.66
2002-10-01,Northeast,VT,304.35
2003-01-01,Northeast,VT,307.77
2003-04-01,Northeast,VT,312.88
2003-07-01,Northeast,VT,321.06
2003-10-01,Northeast,VT,337.51
2004-01-01,Northeast,VT,342.23
2004-04-01,Northeast,VT,352.04
2004-07-01,Northeast,VT,374.93
2004-10-01,Northeast,VT,382.53
2005-01-01,Northeast,VT,393.79
2005-04-01,Northeast,VT,407.16
2005-07-01,Northeast,VT,421.87
2005-10-01,Northeast,VT,430.45
2006-01-01,Northeast,VT,436.68
2006-04-01,Northeast,VT,446.53
2006-07-01,Northeast,VT,447.97
2006-10-01,Northeast,VT,455.14
2007-01-01,Northeast,VT,458.27
2007-04-01,Northeast,VT,457.91
2007-07-01,Northeast,VT,458.86
2007-10-01,Northeast,VT,456.89
2008-01-01,Northeast,VT,463.51
2008-04-01,Northeast,VT,457.2
2008-07-01,Northeast,VT,454.43
2008-10-01,Northeast,VT,453.49
2009-01-01,Northeast,VT,454.0
2009-04-01,Northeast,VT,447.55
2009-07-01,Northeast,VT,444.83
2009-10-01,Northeast,VT,441.07
2010-01-01,Northeast,VT,441.21
2010-04-01,Northeast,VT,439.51
2010-07-01,Northeast,VT,440.5
2010-10-01,Northeast,VT,441.97
2011-01-01,Northeast,VT,438.76
2011-04-01,Northeast,VT,433.89
2011-07-01,Northeast,VT,434.74
2011-10-01,Northeast,VT,440.24
2012-01-01,Northeast,VT,438.42
2012-04-01,Northeast,VT,436.57
2012-07-01,Northeast,VT,437.78
2012-10-01,Northeast,VT,438.23
2013-01-01,Northeast,VT,440.2
2013-04-01,Northeast,VT,435.95
2013-07-01,Northeast,VT,437.76
2013-10-01,Northeast,VT,437.0
2014-01-01,Northeast,VT,432.57
2014-04-01,Northeast,VT,439.2
2014-07-01,Northeast,VT,440.73
2014-10-01,Northeast,VT,439.62
2015-01-01,Northeast,VT,442.59
2015-04-01,Northeast,VT,447.71
2015-07-01,Northeast,VT,447.7
2015-10-01,Northeast,VT,445.31
2016-01-01,Northeast,VT,445.57
2016-04-01,Northeast,VT,453.57
2016-07-01,Northeast,VT,457.72
2016-10-01,Northeast,VT,455.31
2017-01-01,Northeast,VT,457.96
2017-04-01,Northeast,VT,461.06
2017-07-01,Northeast,VT,463.77
2017-10-01,Northeast,VT,470.78
2018-01-01,Northeast,VT,472.74
2018-04-01,Northeast,VT,479.84
2018-07-01,Northeast,VT,479.71
2018-10-01,Northeast,VT,480.3
2019-01-01,Northeast,VT,487.03
2019-04-01,Northeast,VT,494.97
2019-07-01,Northeast,VT,502.18
2019-10-01,Northeast,VT,504.87
2020-01-01,Northeast,VT,512.5
2020-04-01,Northeast,VT,512.95
1975-01-01,South,VA,70.19
1975-04-01,South,VA,66.7
1975-07-01,South,VA,67.61
1975-10-01,South,VA,67.78
1976-01-01,South,VA,69.23
1976-04-01,South,VA,68.69
1976-07-01,South,VA,70.55
1976-10-01,South,VA,72.05
1977-01-01,South,VA,73.11
1977-04-01,South,VA,74.97
1977-07-01,South,VA,77.53
1977-10-01,South,VA,79.05
1978-01-01,South,VA,80.35
1978-04-01,South,VA,83.53
1978-07-01,South,VA,86.25
1978-10-01,South,VA,89.34
1979-01-01,South,VA,89.59
1979-04-01,South,VA,91.66
1979-07-01,South,VA,94.61
1979-10-01,South,VA,95.69
1980-01-01,South,VA,100.0
1980-04-01,South,VA,101.04
1980-07-01,South,VA,104.4
1980-10-01,South,VA,104.15
1981-01-01,South,VA,106.08
1981-04-01,South,VA,105.4
1981-07-01,South,VA,106.17
1981-10-01,South,VA,109.34
1982-01-01,South,VA,108.02
1982-04-01,South,VA,107.92
1982-07-01,South,VA,104.26
1982-10-01,South,VA,113.33
1983-01-01,South,VA,115.43
1983-04-01,South,VA,118.37
1983-07-01,South,VA,118.72
1983-10-01,South,VA,118.65
1984-01-01,South,VA,121.57
1984-04-01,South,VA,123.29
1984-07-01,South,VA,124.99
1984-10-01,South,VA,124.57
1985-01-01,South,VA,127.5
1985-04-01,South,VA,129.72
1985-07-01,South,VA,131.52
1985-10-01,South,VA,132.33
1986-01-01,South,VA,134.64
1986-04-01,South,VA,137.07
1986-07-01,South,VA,140.06
1986-10-01,South,VA,142.44
1987-01-01,South,VA,145.55
1987-04-01,South,VA,149.49
1987-07-01,South,VA,156.67
1987-10-01,South,VA,160.24
1988-01-01,South,VA,164.93
1988-04-01,South,VA,170.47
1988-07-01,South,VA,174.46
1988-10-01,South,VA,177.92
1989-01-01,South,VA,181.18
1989-04-01,South,VA,185.02
1989-07-01,South,VA,187.59
1989-10-01,South,VA,189.02
1990-01-01,South,VA,188.96
1990-04-01,South,VA,189.25
1990-07-01,South,VA,188.66
1990-10-01,South,VA,186.52
1991-01-01,South,VA,187.74
1991-04-01,South,VA,188.43
1991-07-01,South,VA,186.96
1991-10-01,South,VA,190.39
1992-01-01,South,VA,191.61
1992-04-01,South,VA,189.82
1992-07-01,South,VA,192.31
1992-10-01,South,VA,192.9
1993-01-01,South,VA,192.39
1993-04-01,South,VA,193.56
1993-07-01,South,VA,193.92
1993-10-01,South,VA,195.01
1994-01-01,South,VA,195.39
1994-04-01,South,VA,195.15
1994-07-01,South,VA,194.94
1994-10-01,South,VA,194.72
1995-01-01,South,VA,194.14
1995-04-01,South,VA,196.72
1995-07-01,South,VA,199.05
1995-10-01,South,VA,199.85
1996-01-01,South,VA,202.13
1996-04-01,South,VA,201.68
1996-07-01,South,VA,200.73
1996-10-01,South,VA,202.41
1997-01-01,South,VA,203.79
1997-04-01,South,VA,204.26
1997-07-01,South,VA,206.54
1997-10-01,South,VA,208.6
1998-01-01,South,VA,210.42
1998-04-01,South,VA,211.35
1998-07-01,South,VA,212.84
1998-10-01,South,VA,214.86
1999-01-01,South,VA,216.93
1999-04-01,South,VA,219.54
1999-07-01,South,VA,223.25
1999-10-01,South,VA,226.26
2000-01-01,South,VA,230.04
2000-04-01,South,VA,234.73
2000-07-01,South,VA,238.89
2000-10-01,South,VA,242.97
2001-01-01,South,VA,249.0
2001-04-01,South,VA,254.76
2001-07-01,South,VA,260.44
2001-10-01,South,VA,264.07
2002-01-01,South,VA,269.28
2002-04-01,South,VA,276.83
2002-07-01,South,VA,283.86
2002-10-01,South,VA,287.76
2003-01-01,South,VA,292.14
2003-04-01,South,VA,296.88
2003-07-01,South,VA,303.98
2003-10-01,South,VA,316.34
2004-01-01,South,VA,324.32
2004-04-01,South,VA,336.82
2004-07-01,South,VA,358.29
2004-10-01,South,VA,370.67
2005-01-01,South,VA,385.49
2005-04-01,South,VA,407.35
2005-07-01,South,VA,426.79
2005-10-01,South,VA,438.81
2006-01-01,South,VA,448.7
2006-04-01,South,VA,457.09
2006-07-01,South,VA,459.96
2006-10-01,South,VA,466.37
2007-01-01,South,VA,468.45
2007-04-01,South,VA,469.61
2007-07-01,South,VA,463.72
2007-10-01,South,VA,462.56
2008-01-01,South,VA,460.14
2008-04-01,South,VA,447.04
2008-07-01,South,VA,434.71
2008-10-01,South,VA,431.17
2009-01-01,South,VA,432.9
2009-04-01,South,VA,422.0
2009-07-01,South,VA,412.38
2009-10-01,South,VA,409.19
2010-01-01,South,VA,403.68
2010-04-01,South,VA,401.18
2010-07-01,South,VA,405.24
2010-10-01,South,VA,402.96
2011-01-01,South,VA,393.56
2011-04-01,South,VA,388.88
2011-07-01,South,VA,392.0
2011-10-01,South,VA,394.83
2012-01-01,South,VA,390.45
2012-04-01,South,VA,387.85
2012-07-01,South,VA,392.67
2012-10-01,South,VA,394.38
2013-01-01,South,VA,393.77
2013-04-01,South,VA,398.01
2013-07-01,South,VA,398.74
2013-10-01,South,VA,398.75
2014-01-01,South,VA,400.51
2014-04-01,South,VA,407.06
2014-07-01,South,VA,409.77
2014-10-01,South,VA,413.2
2015-01-01,South,VA,415.08
2015-04-01,South,VA,418.67
2015-07-01,South,VA,420.53
2015-10-01,South,VA,423.18
2016-01-01,South,VA,421.78
2016-04-01,South,VA,429.77
2016-07-01,South,VA,433.13
2016-10-01,South,VA,435.93
2017-01-01,South,VA,435.13
2017-04-01,South,VA,445.38
2017-07-01,South,VA,448.19
2017-10-01,South,VA,449.9
2018-01-01,South,VA,455.86
2018-04-01,South,VA,461.28
2018-07-01,South,VA,464.13
2018-10-01,South,VA,465.54
2019-01-01,South,VA,470.58
2019-04-01,South,VA,480.75
2019-07-01,South,VA,485.46
2019-10-01,South,VA,489.38
2020-01-01,South,VA,494.66
2020-04-01,South,VA,498.67
1975-01-01,West,WA,46.08
1975-04-01,West,WA,47.07
1975-07-01,West,WA,49.31
1975-10-01,West,WA,47.91
1976-01-01,West,WA,50.26
1976-04-01,West,WA,53.42
1976-07-01,West,WA,56.35
1976-10-01,West,WA,57.61
1977-01-01,West,WA,59.6
1977-04-01,West,WA,62.72
1977-07-01,West,WA,67.28
1977-10-01,West,WA,70.66
1978-01-01,West,WA,74.31
1978-04-01,West,WA,79.51
1978-07-01,West,WA,83.8
1978-10-01,West,WA,86.67
1979-01-01,West,WA,88.6
1979-04-01,West,WA,93.8
1979-07-01,West,WA,95.77
1979-10-01,West,WA,98.03
1980-01-01,West,WA,100.0
1980-04-01,West,WA,100.36
1980-07-01,West,WA,103.26
1980-10-01,West,WA,102.05
1981-01-01,West,WA,99.94
1981-04-01,West,WA,104.79
1981-07-01,West,WA,105.68
1981-10-01,West,WA,105.97
1982-01-01,West,WA,105.98
1982-04-01,West,WA,103.54
1982-07-01,West,WA,99.54
1982-10-01,West,WA,105.62
1983-01-01,West,WA,106.86
1983-04-01,West,WA,105.85
1983-07-01,West,WA,104.31
1983-10-01,West,WA,104.96
1984-01-01,West,WA,107.17
1984-04-01,West,WA,107.83
1984-07-01,West,WA,109.32
1984-10-01,West,WA,110.19
1985-01-01,West,WA,110.72
1985-04-01,West,WA,111.0
1985-07-01,West,WA,111.67
1985-10-01,West,WA,112.13
1986-01-01,West,WA,113.6
1986-04-01,West,WA,114.2
1986-07-01,West,WA,114.72
1986-10-01,West,WA,115.93
1987-01-01,West,WA,117.03
1987-04-01,West,WA,117.94
1987-07-01,West,WA,118.71
1987-10-01,West,WA,119.43
1988-01-01,West,WA,121.69
1988-04-01,West,WA,123.55
1988-07-01,West,WA,126.12
1988-10-01,West,WA,127.55
1989-01-01,West,WA,132.0
1989-04-01,West,WA,137.63
1989-07-01,West,WA,144.21
1989-10-01,West,WA,152.75
1990-01-01,West,WA,163.83
1990-04-01,West,WA,173.05
1990-07-01,West,WA,175.75
1990-10-01,West,WA,177.24
1991-01-01,West,WA,181.29
1991-04-01,West,WA,183.04
1991-07-01,West,WA,183.76
1991-10-01,West,WA,187.58
1992-01-01,West,WA,188.49
1992-04-01,West,WA,190.2
1992-07-01,West,WA,192.87
1992-10-01,West,WA,194.83
1993-01-01,West,WA,195.68
1993-04-01,West,WA,197.8
1993-07-01,West,WA,200.5
1993-10-01,West,WA,202.84
1994-01-01,West,WA,205.33
1994-04-01,West,WA,209.21
1994-07-01,West,WA,210.52
1994-10-01,West,WA,209.91
1995-01-01,West,WA,212.07
1995-04-01,West,WA,214.57
1995-07-01,West,WA,217.64
1995-10-01,West,WA,219.31
1996-01-01,West,WA,221.33
